pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
134.00,56.00,classic_dlx_m,1.00,1/1/2015,19:07:00,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
135.00,56.00,mediterraneo_l,1.00,1/1/2015,19:07:00,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
136.00,56.00,southw_ckn_m,1.00,1/1/2015,19:07:00,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
137.00,57.00,classic_dlx_m,1.00,1/1/2015,19:10:51,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
138.00,58.00,five_cheese_l,1.00,1/1/2015,19:30:40,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
139.00,58.00,pepperoni_m,1.00,1/1/2015,19:30:40,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
140.00,59.00,ital_veggie_s,1.00,1/1/2015,19:40:08,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
141.00,59.00,pep_msh_pep_s,1.00,1/1/2015,19:40:08,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
142.00,59.00,pepperoni_l,1.00,1/1/2015,19:40:08,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
143.00,60.00,ckn_pesto_l,1.00,1/1/2015,20:05:16,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
144.00,60.00,four_cheese_m,1.00,1/1/2015,20:05:16,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
145.00,61.00,bbq_ckn_m,1.00,1/1/2015,20:08:43,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
146.00,61.00,ital_supr_l,1.00,1/1/2015,20:08:43,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
147.00,62.00,bbq_ckn_m,1.00,1/1/2015,20:50:16,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
148.00,62.00,spinach_supr_m,1.00,1/1/2015,20:50:16,16.50,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
149.00,63.00,pep_msh_pep_m,1.00,1/1/2015,20:51:42,14.50,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
150.00,64.00,big_meat_s,1.00,1/1/2015,20:52:08,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
151.00,65.00,pep_msh_pep_s,1.00,1/1/2015,21:16:00,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
152.00,65.00,sicilian_s,1.00,1/1/2015,21:16:00,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
153.00,65.00,spicy_ital_s,1.00,1/1/2015,21:16:00,12.50,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
154.00,65.00,spinach_supr_m,1.00,1/1/2015,21:16:00,16.50,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
155.00,66.00,classic_dlx_m,1.00,1/1/2015,21:47:55,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
156.00,66.00,ital_cpcllo_m,1.00,1/1/2015,21:47:55,16.00,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
157.00,67.00,southw_ckn_l,1.00,1/1/2015,22:03:40,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
158.00,68.00,classic_dlx_m,1.00,1/1/2015,22:07:32,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
159.00,68.00,ital_supr_l,1.00,1/1/2015,22:07:32,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
160.00,68.00,ital_supr_m,1.00,1/1/2015,22:07:32,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
161.00,69.00,bbq_ckn_l,1.00,1/1/2015,22:12:13,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
162.00,70.00,ital_veggie_s,1.00,2/1/2015,11:38:51,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
163.00,70.00,soppressata_l,1.00,2/1/2015,11:38:51,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
164.00,71.00,thai_ckn_l,1.00,2/1/2015,11:40:50,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
165.00,72.00,spinach_fet_l,1.00,2/1/2015,11:57:25,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
166.00,73.00,thai_ckn_s,1.00,2/1/2015,11:58:56,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
167.00,74.00,five_cheese_l,1.00,2/1/2015,12:01:12,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
168.00,74.00,mexicana_l,1.00,2/1/2015,12:01:12,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
169.00,74.00,spin_pesto_s,1.00,2/1/2015,12:01:12,12.50,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
170.00,74.00,spinach_supr_l,1.00,2/1/2015,12:01:12,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
171.00,75.00,ital_supr_s,1.00,2/1/2015,12:10:15,12.50,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
172.00,75.00,mediterraneo_l,1.00,2/1/2015,12:10:15,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
173.00,75.00,napolitana_l,1.00,2/1/2015,12:10:15,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
174.00,76.00,big_meat_s,1.00,2/1/2015,12:21:17,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
175.00,76.00,hawaiian_l,1.00,2/1/2015,12:21:17,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
176.00,76.00,ital_veggie_l,1.00,2/1/2015,12:21:17,21.00,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
177.00,76.00,spicy_ital_l,1.00,2/1/2015,12:21:17,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
178.00,77.00,bbq_ckn_m,1.00,2/1/2015,12:22:46,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
179.00,77.00,hawaiian_m,1.00,2/1/2015,12:22:46,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
180.00,78.00,big_meat_s,1.00,2/1/2015,12:28:14,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
181.00,78.00,classic_dlx_s,1.00,2/1/2015,12:28:14,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
182.00,78.00,four_cheese_l,1.00,2/1/2015,12:28:14,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
183.00,78.00,ital_cpcllo_m,1.00,2/1/2015,12:28:14,16.00,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
184.00,78.00,spicy_ital_l,3.00,2/1/2015,12:28:14,20.75,62.25,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
185.00,78.00,thai_ckn_s,1.00,2/1/2015,12:28:14,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
186.00,79.00,ital_cpcllo_l,1.00,2/1/2015,12:29:11,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
187.00,79.00,pep_msh_pep_s,1.00,2/1/2015,12:29:11,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
188.00,79.00,thai_ckn_l,1.00,2/1/2015,12:29:11,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
189.00,80.00,pepperoni_s,1.00,2/1/2015,12:35:38,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
190.00,80.00,thai_ckn_m,1.00,2/1/2015,12:35:38,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
191.00,81.00,thai_ckn_l,1.00,2/1/2015,12:40:01,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
192.00,82.00,big_meat_s,1.00,2/1/2015,12:45:51,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
193.00,82.00,cali_ckn_m,1.00,2/1/2015,12:45:51,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
194.00,82.00,spicy_ital_l,1.00,2/1/2015,12:45:51,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
195.00,82.00,veggie_veg_m,1.00,2/1/2015,12:45:51,16.00,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
196.00,83.00,southw_ckn_s,1.00,2/1/2015,12:53:27,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
197.00,84.00,pepperoni_l,1.00,2/1/2015,13:13:41,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
198.00,85.00,classic_dlx_m,1.00,2/1/2015,13:34:49,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
199.00,85.00,classic_dlx_s,1.00,2/1/2015,13:34:49,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
200.00,85.00,ital_supr_l,1.00,2/1/2015,13:34:49,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
201.00,85.00,the_greek_m,1.00,2/1/2015,13:34:49,16.00,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
202.00,86.00,hawaiian_l,1.00,2/1/2015,13:40:31,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
203.00,87.00,ital_cpcllo_m,1.00,2/1/2015,14:01:02,16.00,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
204.00,87.00,mexicana_m,1.00,2/1/2015,14:01:02,16.00,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
205.00,87.00,spinach_supr_l,1.00,2/1/2015,14:01:02,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
206.00,87.00,spinach_supr_s,1.00,2/1/2015,14:01:02,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
207.00,88.00,five_cheese_l,1.00,2/1/2015,14:10:08,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
208.00,89.00,soppressata_l,1.00,2/1/2015,14:30:19,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
209.00,89.00,thai_ckn_l,1.00,2/1/2015,14:30:19,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
210.00,90.00,sicilian_l,1.00,2/1/2015,15:08:48,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
211.00,90.00,thai_ckn_s,1.00,2/1/2015,15:08:48,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
212.00,91.00,bbq_ckn_l,2.00,2/1/2015,15:14:43,20.75,41.5,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
213.00,91.00,ckn_pesto_s,1.00,2/1/2015,15:14:43,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
214.00,91.00,pepperoni_s,1.00,2/1/2015,15:14:43,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
215.00,92.00,bbq_ckn_m,1.00,2/1/2015,15:17:02,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
216.00,92.00,ital_supr_l,1.00,2/1/2015,15:17:02,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
217.00,92.00,ital_supr_m,1.00,2/1/2015,15:17:02,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
218.00,92.00,ital_veggie_s,1.00,2/1/2015,15:17:02,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
219.00,92.00,pepperoni_m,1.00,2/1/2015,15:17:02,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
220.00,92.00,peppr_salami_m,1.00,2/1/2015,15:17:02,16.50,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
221.00,92.00,spinach_fet_s,1.00,2/1/2015,15:17:02,12.00,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
222.00,92.00,spinach_supr_s,1.00,2/1/2015,15:17:02,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
223.00,92.00,the_greek_m,2.00,2/1/2015,15:17:02,16.00,32,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
224.00,93.00,sicilian_m,1.00,2/1/2015,15:29:31,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
225.00,94.00,ital_cpcllo_m,1.00,2/1/2015,16:17:16,16.00,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
226.00,94.00,southw_ckn_s,1.00,2/1/2015,16:17:16,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
227.00,95.00,napolitana_s,1.00,2/1/2015,16:18:04,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
228.00,95.00,peppr_salami_l,1.00,2/1/2015,16:18:04,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
229.00,96.00,napolitana_s,1.00,2/1/2015,16:21:20,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
230.00,97.00,big_meat_s,1.00,2/1/2015,16:45:33,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
231.00,98.00,classic_dlx_l,1.00,2/1/2015,17:18:18,20.50,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
232.00,98.00,napolitana_l,1.00,2/1/2015,17:18:18,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
233.00,99.00,ital_supr_l,1.00,2/1/2015,17:45:42,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
234.00,100.00,hawaiian_l,1.00,2/1/2015,17:46:17,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
235.00,101.00,cali_ckn_l,1.00,2/1/2015,17:51:33,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
236.00,101.00,pepperoni_l,1.00,2/1/2015,17:51:33,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
237.00,101.00,soppressata_l,1.00,2/1/2015,17:51:33,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
238.00,101.00,spicy_ital_m,1.00,2/1/2015,17:51:33,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
239.00,102.00,bbq_ckn_s,1.00,2/1/2015,17:54:04,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
240.00,102.00,prsc_argla_s,1.00,2/1/2015,17:54:04,12.50,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
241.00,103.00,spinach_supr_s,1.00,2/1/2015,18:02:09,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
242.00,104.00,bbq_ckn_m,1.00,2/1/2015,18:02:12,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
243.00,104.00,ckn_alfredo_m,1.00,2/1/2015,18:02:12,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
244.00,104.00,ital_veggie_m,1.00,2/1/2015,18:02:12,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
245.00,104.00,veggie_veg_l,1.00,2/1/2015,18:02:12,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
246.00,105.00,hawaiian_s,2.00,2/1/2015,18:12:01,10.50,21,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
247.00,105.00,pepperoni_l,1.00,2/1/2015,18:12:01,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
248.00,105.00,prsc_argla_m,1.00,2/1/2015,18:12:01,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
249.00,106.00,mexicana_l,1.00,2/1/2015,18:12:13,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
250.00,106.00,spicy_ital_l,1.00,2/1/2015,18:12:13,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
251.00,107.00,cali_ckn_l,1.00,2/1/2015,18:25:09,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
252.00,107.00,ital_supr_m,1.00,2/1/2015,18:25:09,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
253.00,107.00,spicy_ital_l,1.00,2/1/2015,18:25:09,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
254.00,107.00,veggie_veg_l,1.00,2/1/2015,18:25:09,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
255.00,108.00,classic_dlx_l,1.00,2/1/2015,18:25:25,20.50,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
256.00,108.00,hawaiian_l,1.00,2/1/2015,18:25:25,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
257.00,108.00,spinach_supr_l,1.00,2/1/2015,18:25:25,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
258.00,109.00,ital_cpcllo_l,1.00,2/1/2015,18:27:50,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
259.00,109.00,ital_supr_l,1.00,2/1/2015,18:27:50,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
260.00,109.00,pepperoni_m,1.00,2/1/2015,18:27:50,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
261.00,109.00,prsc_argla_l,1.00,2/1/2015,18:27:50,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
262.00,110.00,big_meat_s,1.00,2/1/2015,18:36:19,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
263.00,110.00,napolitana_l,1.00,2/1/2015,18:36:19,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
264.00,110.00,soppressata_l,1.00,2/1/2015,18:36:19,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
265.00,110.00,spicy_ital_s,1.00,2/1/2015,18:36:19,12.50,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
266.00,111.00,cali_ckn_m,1.00,2/1/2015,18:38:01,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
267.00,111.00,five_cheese_l,1.00,2/1/2015,18:38:01,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
268.00,111.00,pepperoni_m,1.00,2/1/2015,18:38:01,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
269.00,111.00,spin_pesto_l,1.00,2/1/2015,18:38:01,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
270.00,112.00,pepperoni_s,1.00,2/1/2015,18:41:40,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
